_id,case_no,status_dttm,status,code,description,violation_stno,violation_sthigh,violation_street,violation_suffix,violation_city,violation_state,violation_zip,ward,contact_addr1,contact_addr2,contact_city,contact_state,contact_zip,sam_id,latitude,longitude
3498,V556529,2021-05-07 11:10:02,Closed,105.1,Failure to Obtain Permit,7,,Matchett,ST,Brighton,MA,02135,22,9 Matchett St,,Brighton,MA,02135,92730.0,42.35252966803945,-71.1712407135254
3499,V556437,2021-05-06 14:16:50,Closed,116.1,Unsafe and Dangerous,1139,,Hyde Park,AV,Hyde Park,MA,02136,18,"33 RUTLAND SQUARE, Unit 2",,BOSTON,MA,02118,77054.0,42.26032961999922,-71.12329081263547
3500,V556436,2021-05-06 13:42:56,Closed,116.1,Unsafe and Dangerous,1135,1137,Hyde Park,AV,Hyde Park,MA,02136,18,"4 Abbott Lane, Unit 4",,Concord,MA,01742,77053.0,42.2605106203744,-71.12319681186864
3501,V556302,2021-05-05 13:26:49,Closed,105.1,Failure to Obtain Permit,272,,Park,ST,West Roxbury,MA,02132,20,272 PARK ST,,WEST ROXBURY,MA,02132,107506.0,42.281219653345815,-71.14884082311296
3502,V556297,2021-05-05 12:50:14,Closed,3307.1,Protection of Adj. Property,11,,Carson,ST,Dorchester,MA,02125,13,1 City Hall Mall ste 2,,Medford,MA,02155,26139.0,42.31966951779502,-71.05418052409985
3503,V556293,2021-05-05 12:19:03,Closed,116,Unsafe Structures,131,135,Eighth,ST,South Boston,MA,02127,07,131-133-135 W 8TH ST UNIT OWNER'S TRUST,3211 MAIN CAMPUS DRIVE,LEXINGTON,MA,02421,52484.0,42.33495951622594,-71.05391048928728
3504,V556260,2021-05-05 08:41:36,Closed,105.1,Failure to Obtain Permit,8,,Oakcrest,RD,Mattapan,MA,02136,18,8 OAKCREST RD,,HYDE PARK,MA,02136,104697.0,42.26409959376587,-71.10497076159135
3505,V556248,2021-05-05 08:23:19,Open,105.1,Failure to Obtain Permit,64,,Starbird,AV,Roslindale,MA,02131,18,64 STARBIRD AVE,C/O PRISCILLA E. RUSSELL,ROSLINDALE,MA,02131,130327.0,42.28375960528342,-71.11568074221871
3506,V556201,2021-05-04 14:10:42,Closed,102.8,Maintenance,34,,Fisher,AVE,Mission Hill,MA,02120,10,76 Tacoma Street,,Hyde Park,MA,02136,58579.0,42.32732958009844,-71.1013906131019
3507,V556202,2021-05-04 14:04:05,Closed,105.1,Failure to Obtain Permit,77,79,Dustin,ST,Allston,MA,02135,21,159 WASHINGTON ST #2,,NEWTON,MA,02458,50291.0,42.35306363342279,-71.14497165310887
3508,V556200,2021-05-04 13:45:45,Closed,105.1,Failure to Obtain Permit,119,,Beacon,ST,Boston,MA,02116,05,"119 BEACON ST, APT 6",,BOSTON,MA,0211,9519.0,42.35489953996045,-71.07349048861516
3509,V555843,2021-04-30 12:20:20,Closed,105.1,Failure to Obtain Permit,274,,Seaver,ST,Dorchester,MA,02121,12,"67 Forest Street, Suite 270, #370",,Marlborough,MA,01752,124165.0,42.306219561847485,-71.0860006257543
3510,V555751,2021-04-29 13:48:47,Closed,105.1,Failure to Obtain Permit,1188,1192,Blue Hill,AV,Mattapan,MA,02126,14,1188- 1192 BLUE HILL AV,,MATTAPAN,MA,02126,16183.0,42.28376957225424,-71.0912906885706
3511,V555748,2021-04-29 13:24:17,Closed,116.1,Unsafe and Dangerous,9,11,Ansel,RD,Dorchester,MA,02124,14,619 Centre Street,,Jamaica Plain,MA,02130,3703.0,42.28638038090254,-71.09014012077344
3512,V555741,2021-04-29 12:33:45,Closed,107.4,Failed to comply w permit term,155,,Wellington Hill,ST,Mattapan,MA,02126,14,155 WELLINGTON HILL ST,,MATTAPAN,MA,02126,147505.0,42.28471957418182,-71.09343069005463
3513,V555722,2021-04-29 10:09:28,Closed,116.1,Unsafe and Dangerous,38,,Maplewood,ST,West Roxbury,MA,02132,20,161 WALNUT ST,,NORWOOD,MA,02062,89477.0,42.27158512483636,-71.1494178865476
3514,V554614,2021-04-28 12:03:01,Closed,105.1,Failure to Obtain Permit,1,,Constance,RD,West Roxbury,MA,02132,20,1 CONSTANCE RD,,WEST ROXBURY,MA,02132,42221.0,42.27628967684753,-71.16537087136298
3515,V553335,2021-04-26 13:59:00,Closed,102.8,Maintenance,73,79,Essex,ST,Boston,MA,02111,03,C/0OXFORD PROPERTIES,125 SUMMER STREET,BOSTON,MA,02210,54336.0,42.35240952337101,-71.06051046482288
3516,V553334,2021-04-26 13:57:54,Closed,105.1,Failure to Obtain Permit,94,,Saint Rose,ST,Jamaica Plain,MA,02130,11,375 TOTTEN POND #200,C/O LUTSKY TODD E TS,WALTHAM,MA,02451,121552.0,42.304659606479134,-71.11842070206285
3517,V553333,2021-04-26 13:38:04,Closed,105.1,Failure to Obtain Permit,726,,Third,ST,South Boston,MA,02127,06,726 E THIRD ST,,SOUTH BOSTON,MA,02127,135100.0,42.33672948482902,-71.03048043254701
3518,V553306,2021-04-26 13:24:49,Closed,105.1,Failure to Obtain Permit,208,,Chelsea,ST,East Boston,MA,02128,01,208 Chelsea Street,,East Boston,MA,02128,30395.0,42.37514948602981,-71.03292035245634
3519,V553332,2021-04-26 13:22:17,Closed,105.1,Failure to Obtain Permit,3,,Hilary,ST,Charlestown,MA,02129,02,3 HILARY STREET,,CHARLESTOWN,MA,02129,73866.0,42.37696952406932,-71.06214041456421
3520,V553315,2021-04-26 11:46:07,Closed,105.1,Failure to Obtain Permit,219,,Marion,ST,East Boston,MA,02128,01,112 PINCKNEY STREET APT. # 43,,BOSTON,MA,02114,90017.0,42.37490148854623,-71.03429035554484
3521,V553302,2021-04-26 10:00:22,Closed,105.1,Failure to Obtain Permit,23,,Mansfield,ST,Allston,MA,02134,22,23 MANSFIELD ST,,ALLSTON,MA,02134,89032.0,42.3578296144692,-71.13070061031235
3522,V550464,2021-04-26 09:34:39,Closed,105.1,Failure to Obtain Permit,364,,Harvard,ST,Dorchester,MA,02124,14,364 HARVARD ST,,DORCHESTER,MA,02124,70860.0,42.29156956992784,-71.09032066838475
3523,V504539,2021-04-26 09:13:10,Closed,105.1,Failure to Obtain Permit,364,,Harvard,ST,Dorchester,MA,02124,14,364 HARVARD STREET,,DORCHESTER,MA,02124,70860.0,42.29156956992784,-71.09032066838475
3524,V549512,2021-04-26 08:30:08,Closed,105.1,Failure to Obtain Permit,41,,Summit,ST,Hyde Park,MA,02136,18,41 SUMMIT ST,,HYDE PARK,MA,02136,132232.0,42.25143960422158,-71.11102080464853
3525,V553257,2021-04-26 08:02:50,Closed,105.1,Failure to Obtain Permit,110,,Fuller,ST,Dorchester,MA,02124,17,110 FULLER ST,,DORCHESTER,MA,02124,61093.0,42.281989543399725,-71.07087064520447
3526,V552945,2021-04-22 13:54:45,Closed,3307.1,Protection of Adj. Property,15,,Sullivan,ST,Charlestown,MA,02129,02,15 SULLIVAN ST,,CHARLESTOWN,MA,02129,131791.0,42.37797952969041,-71.0666904228702
3527,V552944,2021-04-22 13:44:06,Closed,102.8,Maintenance,1188,,Blue Hill,AV,Mattapan,MA,02126,14,C/O NZIR ALI,366 TRUMAN HIGHWAY,MILTON,MA,02186,351846.0,42.28376957225424,-71.0912906885706
3528,V552940,2021-04-22 13:25:18,Closed,116.1,Unsafe and Dangerous,68,64,Goodale,RD,Mattapan,MA,02126,14,68 GOODALE ROAD,,MATTAPAN,MA,02126,65226.0,42.283839576307365,-71.09436069383906
3529,V552923,2021-04-22 11:10:01,Open,105.1,Failure to Obtain Permit,23,,Rowena,ST,Dorchester,MA,02124,16,23 ROWENA ST,,DORCHESTER,MA,02124,119120.0,42.284819532017394,-71.06279062069801
3530,V552916,2021-04-22 10:35:27,Open,105.1,Failure to Obtain Permit,28,,Selden,ST,Dorchester,MA,02124,17,28 SELDEN ST,,DORCHESTER,MA,02124,124895.0,42.2813395520885,-71.07739066131026
3531,V552890,2021-04-22 09:36:50,Closed,105.1,Failure to Obtain Permit,24,,Hazleton,ST,Mattapan,MA,02126,14,1753 DANA STREET,,CROFTON,MD,21114,72256.0,42.27899957684419,-71.09464070662386
3532,V552790,2021-04-21 13:09:52,Closed,102.8,Maintenance,28,30,Broadway,,South Boston,MA,02127,06,"11 ELKINS STREET, Unit 420",,SOUTH BOSTON,MA,02127,21424.0,42.34272951929791,-71.05652047810943
3533,V552643,2021-04-20 09:46:22,Open,105.1,Failure to Obtain Permit,41,,Wildwood,ST,Dorchester,MA,02124,14,41 WILDWOOD ST,,DORCHESTER,MA,02124,149732.0,42.283519567995015,-71.08814068099043
3534,V552642,2021-04-20 09:32:39,Closed,116.1,Unsafe and Dangerous,10,,Montrose,ST,Roxbury,MA,02119,12,10 MONTROSE STREET,,ROXBURY,MA,02119,96751.0,42.32385955349209,-71.08114057532374
3535,V552639,2021-04-20 09:18:57,Closed,116.1,Unsafe and Dangerous,16,,Fernboro,ST,Dorchester,MA,02121,14,16 FERNBORO ST,,DORCHESTER,MA,02121-2011,57625.0,42.3111095498441,-71.07716059490076
3536,V552638,2021-04-20 09:17:38,Closed,116.1,Unsafe and Dangerous,18,,Montrose,ST,Roxbury,MA,02119,12,18 MONTROSE STREET,,DORCHESTER,MA,02119,374575.0,42.32386955310027,-71.08082057405576
3537,V552635,2021-04-20 09:07:26,Closed,116.1,Unsafe and Dangerous,60,,Goodale,RD,Mattapan,MA,02126,14,420 HARVARD STREET,,DORCHESTER,MA,02124,65223.0,42.28375957587242,-71.09418069334774
3538,V552624,2021-04-20 08:34:47,Closed,102.8,Maintenance,92,,Lucerne,ST,Dorchester,MA,02124,14,63 FOREST ST,,CHESTNUT HILL,MA,02467,87802.0,42.28642956842528,-71.08844067580318
3539,V552462,2021-04-16 11:59:38,Closed,116.1,Unsafe and Dangerous,34,,Marcella,ST,Roxbury,MA,02119,11,3161 Centerville Rosebud Rd,,Snellville,GA,30039,89569.0,42.32172457210368,-71.09509961101476
3540,V552452,2021-04-16 10:40:04,Closed,105.6,Suspension or Revocation,51,,Moseley,ST,Dorchester,MA,02125,13,51 MOSELEY STREET,,DORCHESTER,MA,02125,97911.0,42.320529518063566,-71.05437052238301
3541,V552451,2021-04-16 10:01:10,Closed,107.1,Required Inspections,51,,Moseley,ST,Dorchester,MA,02125,13,51 MOSELEY STREET,,DORCHESTER,MA,02125,97911.0,42.320529518063566,-71.05437052238301
3542,V518951,2021-04-16 09:01:22,Closed,107.4,Failed to comply w permit term,51,,Moseley,ST,Dorchester,MA,02125,13,51 MOSELEY STREET,,DORCHESTER,MA,02125,97911.0,42.320529518063566,-71.05437052238301
3543,V552193,2021-04-14 13:21:50,Closed,107.4,Failed to comply w permit term,289,,Washington,ST,Dorchester,MA,02121,14,28 ROCKDALE ST,,MATTAPAN,MA,02126,146016.0,42.300478541016055,-71.07540801033691
3544,V552182,2021-04-14 11:27:05,Open,105.1,Failure to Obtain Permit,19,,Westcott,ST,Dorchester,MA,02124,14,19 WESTCOTT ST,,DORCHESTER,MA,02124,148103.0,42.29287955431993,-71.07900064037148
3545,V552151,2021-04-14 10:48:26,Closed,104.6,Right of Entry,9,,Ansel,RD,Dorchester,MA,02124,14,619 Centre Street,,Jamaica Plain,MA,02130,381577.0,42.286289570210585,-71.09017067917294
3546,V552167,2021-04-14 10:33:22,Open,105.1,Failure to Obtain Permit,19,,Westcott,ST,Dorchester,MA,02124,14,19 WESTCOTT ST,,DORCHESTER,MA,02124,148103.0,42.29287955431993,-71.07900064037148
3547,V552152,2021-04-14 09:25:29,Closed,102.8,Maintenance,101,,Nightingale,ST,Dorchester,MA,02124,14,101 NIGHTINGALE ST,,DORCHESTER,MA,02124,102649.0,42.294819562612695,-71.08549065043057
3548,V552147,2021-04-14 09:14:48,Closed,105.1,Failure to Obtain Permit,9,11,Ansel,RD,Dorchester,MA,02124,14,619 Centre Street,,"Jamaica Plain,",MA,02130,3703.0,42.28638038090254,-71.09014012077344
3549,V552058,2021-04-14 08:48:38,Closed,248CMR 3.05b,Requirements,155,,Wellington Hill,ST,Mattapan,MA,02126,14,155 WELLINGTON HILL STREET,,MATTAPAN,MA,02126,147505.0,42.28471957418182,-71.09343069005463
3550,V552057,2021-04-13 13:30:53,Closed,116.1,Unsafe and Dangerous,313,,Old Colony,AV,South Boston,MA,02127,07,309 Old Colony Avenue,,South Boston,MA,02127,157795.0,42.32968951532733,-71.05287049885479
3551,V552004,2021-04-13 09:36:18,Closed,230.85,Emergency Disconnects,6,8,Codman,ST,Dorchester,MA,02124,17,6-8 CODMAN ST,,BOSTON,MA,02124,34121.0,42.27842454865495,-71.07425766108601
3552,V551991,2021-04-13 08:40:05,Closed,105.1,Failure to Obtain Permit,145,,Magnolia,ST,Dorchester,MA,02125,13,145MAGNOLIA STREET,,DORCHESTER,MA,02125,88260.0,42.314339542243445,-71.07205057591463
3553,V551696,2021-04-09 10:50:55,Closed,116.1,Unsafe and Dangerous,296,,Centre,ST,Jamaica Plain,MA,02130,10,45 PROVINCE ST #1104,,BOSTON,MA,02108,162969.0,42.32270079546077,-71.1026766018505
3554,V551683,2021-04-09 09:57:16,Closed,111.1,Certificate of Occupancy,296,,Centre,ST,Jamaica Plain,MA,02130,10,45 PROVINCE ST #1104,,BOSTON,MA,02108,162969.0,42.32270079546077,-71.1026766018505
3555,V551666,2021-04-09 09:34:20,Closed,116.1,Unsafe and Dangerous,1480,,Blue Hill,AV,Mattapan,MA,02126,18,1480 BLUE HILL AV,,MATTAPAN,MA,02126,16294.0,42.273559575350674,-71.09322071514075
3556,V551532,2021-04-08 09:28:19,Closed,105.1,Failure to Obtain Permit,56, ,Crawford,ST,Dorchester,MA,02121,12,56 CRAWFORD ST,,DORCHESTER,MA,02121,44110.0,42.31225956369182,-71.08746061541594
3557,V550776,2021-04-06 11:56:45,Closed,116.1,Unsafe and Dangerous,3,,Outlook,RD,Mattapan,MA,02126,14,185 Devonshire Street,Suite 302,Boston,MA,02110,287988.0,42.28217957555943,-71.09385069687966
3558,V551135,2021-04-05 13:35:47,Closed,116.1,Unsafe and Dangerous,900,904,Huntington,AV,Mission Hill,MA,02130,10,"100 HALLET ST, STE. 201",,Dorchester,MA,02124,166449.0,42.331929728649335,-71.11179041833346
3559,V551136,2021-04-05 12:12:19,Closed,105.1,Failure to Obtain Permit,55,,Traveler,ST,Roxbury,MA,02118,03,2 N RIVERSIDE PLZ STE 400,C/O EQIUTY RESIDENTIAL,CHICAGO,IL,60606,419517.0,42.34363055924087,-71.06267981949068
3560,V551128,2021-04-05 11:44:02,Closed,116.1,Unsafe and Dangerous,278,292,Blue Hill,AV,Dorchester,MA,02125,13,"2565 Washington St, 2nd Floor",,Roxbury,MA,02119,347732.0,42.3147380886494,-71.07839483901373
3561,V551115,2021-04-05 10:33:53,Closed,116.1,Unsafe and Dangerous,2855,2859,Washington,ST,Roxbury,MA,02119,11,2855 Washington Street,Unit 7,Roxbury,MA,02119,144573.0,42.320695144299975,-71.09358919258091
3562,V551106,2021-04-05 10:12:57,Closed,116.1,Unsafe and Dangerous,71,,Stanton,ST,Dorchester,MA,02124,17,344 TALBOT AVE,,BOSTON,MA,02124,130241.0,42.283163854006176,-71.07886816806244
3563,V550817,2021-04-01 13:41:24,Closed,116.1,Unsafe and Dangerous,310,320,Neponset,AV,Dorchester,MA,02122,16,1330 BOYLSTON ST #408,C/O UNITED PROPERTIES GROUP,CHESTNUT HILL,MA,02467,100856.0,42.28848950956572,-71.04677057672862
3564,V550815,2021-04-01 13:28:22,Closed,102.8,Maintenance,79,81,Saint Marks,RD,Dorchester,MA,02122,16,79 ST MARKS RD,,DORCHESTER,MA,02124,121397.0,42.29217852518982,-71.05816759382098
3565,V550778,2021-04-01 10:31:54,Closed,105.1,Failure to Obtain Permit,26,,Ridgewood,ST,Dorchester,MA,02122,15,26 RIDGEWOOD STREET,,DORCHESTER,MA,02122,116005.0,42.30205953541052,-71.0665205907233
3566,V550671,2021-03-31 14:17:57,Closed,3307.1,Protection of Adj. Property,20,,Mount Vernon,ST,Charlestown,MA,02129,02,20 Mount Vernon St,,Charlestown,MA,02129,98829.0,42.3753505199878,-71.0586864098072
3567,V550469,2021-03-30 12:48:46,Closed,116.1,Unsafe and Dangerous,51,,Shepton,ST,Dorchester,MA,02124,16,51 SHEPTON ST,,DORCHESTER,MA,02124,126742.0,42.28975952918167,-71.0609006055646
3568,V550401,2021-03-30 11:16:30,Closed,105.1,Failure to Obtain Permit,100,,Stuart,ST,Boston,MA,02116,05,200 NEWBURY ST 4TH FLR,,BOSTON,MA,02116,131637.0,42.35086882775654,-71.06550266975066
3569,V550387,2021-03-30 08:30:51,Closed,116.1,Unsafe and Dangerous,62,64,Brunswick,ST,Dorchester,MA,02121,12,33 SILVER ST,,PORTLAND,ME,04101,437995.0,42.3117199509748,-71.08173413449143
3570,V550281,2021-03-29 10:15:27,Closed,116.1,Unsafe and Dangerous,7,11,High Rock,WY,Allston,MA,02134,21,7 HIGH ROCK WAY 7-1,,ALLSTON,MA,02134,73531.0,42.35150362553769,-71.13883464277443
3571,V550268,2021-03-29 09:44:47,Closed,116.1,Unsafe and Dangerous,38,,Imrie,RD,Allston,MA,02134,21,38 IMRIE ROAD,,ALLSTON,MA,02134,78034.0,42.35162962620792,-71.13861064235809
3572,V550254,2021-03-29 09:24:55,Closed,105.1,Failure to Obtain Permit,10,,Johnston,RD,Dorchester,MA,02124,14,10 JOHNSTON ROAD,,DORCHESTER,MA,02124,79938.0,42.287159570835854,-71.09119068048882
3573,V550246,2021-03-29 09:14:01,Closed,116.1,Unsafe and Dangerous,52,,Ridlon,RD,Mattapan,MA,02136,18,52 RIDLON ROAD,,HYDE PARK,MA,02136,385868.0,42.27035959464137,-71.10595075072119
3574,V549918,2021-03-25 11:31:04,Closed,105.1,Failure to Obtain Permit,811-813,,Boylston,ST,Boston,MA,02116,05,21 MILK STREET#2,,BOSTON,MA,02109,345598.0,42.34901262539369,-71.08226470698615
3575,V549905,2021-03-25 10:14:04,Closed,105.1,Failure to Obtain Permit,35,,Pinckney,ST,Boston,MA,02114,05,"35 Pinckney St, Unit #3",,Boston,MA,02114,110668.0,42.35896953022394,-71.06645046425069
3576,V549898,2021-03-25 09:38:57,Closed,110.1,Inspections,11HF,,Claremont,PK,Roxbury,MA,02118,04,11 HF CLAREMONT,,BOSTON,MA,02118,33023.0,42.34224555176887,-71.08103753344481
3577,V549885,2021-03-25 09:24:18,Closed,116.1,Unsafe and Dangerous,18,,Magnolia,SQ,Dorchester,MA,02125,13,18 MAGNOLIA SQUARE #2,,DORCHESTER,MA,02125,88237.0,42.31515954319261,-71.07254057572926
3578,V549775,2021-03-24 14:54:01,Closed,110.7,Periodic Inspections,728,,Commonwealth,AV,Boston,MA,02215,21,120 ASHFORD STREET,,BOSTON,MA,02215,41246.0,42.34961958438282,-71.10644057445326
3579,V549771,2021-03-24 14:20:27,Closed,105.1,Failure to Obtain Permit,760,,Fourth,ST,South Boston,MA,02127,06,760 EAST FOURTH STREET,,SOUTH BOSTON,MA,02127,59951.0,42.33494949009291,-71.03382044371237
3580,V549770,2021-03-24 14:16:15,Closed,105.1,Failure to Obtain Permit,5,,Holborn,ST,Dorchester,MA,02121,12,5 HOLBORN ST,,DORCHESTER,MA,02121,74489.0,42.3150395568662,-71.08300059832649
3581,V549628,2021-03-23 13:19:00,Closed,4-3,Building or Use of Premise req,26,,Newton,ST,Brighton,MA,02135,22,63 VERNDALE ST,,BROOKLINE,MA,02446,102312.0,42.35646965799612,-71.1638506880482
3582,V549600,2021-03-23 10:33:40,Closed,116.1,Unsafe and Dangerous,775,781,Centre,ST,Jamaica Plain,MA,02130,19,30 ADAMS ST,,MILTON,MA,02186,28202.0,42.30998043163655,-71.1155208045475
3583,V522582,2021-03-22 11:05:13,Closed,105.1,Failure to Obtain Permit,219,,Endicott,ST,Boston,MA,02113,03,"9 MT VERNON ST, STE B",,WINCHESTER,MA,01890,53870.0,42.3667965192683,-71.05811142753801
3584,V542423,2021-03-22 10:53:29,Closed,102.8,Maintenance,31,,Grove,ST,Boston,MA,02114,05,8 BEACON HILL ROAD,,MARBLEHEAD,MA,01945,67526.0,42.36003953412104,-71.06881046723917
3585,V549455,2021-03-22 10:52:04,Open,105.1,Failure to Obtain Permit,63,,Kittredge,ST,Roslindale,MA,02131,18,291-293 Davis Street,,Fall River,MA,02720-5111,400331.0,42.28285962486122,-71.1291707753401
3586,V549285,2021-03-19 13:46:10,Closed,102.8,Maintenance,21,,Mount Ida,RD,Dorchester,MA,02122,15,21 MOUNT IDA ROAD,,DORCHESTER,MA,02122,98312.0,42.30652953376283,-71.06555057890148
3587,V549284,2021-03-19 13:16:52,Closed,116.1,Unsafe and Dangerous,39,,Clarkwood,ST,Mattapan,MA,02126,14,39 CLARKWOOD,,MATTAPAN,MA,02126,33563.0,42.27999957158981,-71.09091069573361
3588,V549282,2021-03-19 13:04:26,Closed,105.1,Failure to Obtain Permit,39,,Clarkwood,ST,Mattapan,MA,02126,14,39 CLARKWOOD,,MATTAPAN,MA,02126,33563.0,42.27999957158981,-71.09091069573361
3589,V549278,2021-03-19 12:48:38,Closed,107.4,Failed to comply w permit term,40,42,Soley,ST,Charlestown,MA,02129,02,40 SOLEY STREET #40-1,4 BRATTLE STREET,CAMBRIDGE,MA,02138,128351.0,42.37491552262121,-71.06126341670921
3590,V549274,2021-03-19 11:54:39,Closed,102.8,Maintenance,19,,Russell,ST,Boston,MA,02114,03,421 HANOVER STREET,,BOSTON,MA,02113,119758.0,42.36052952941724,-71.06610045956616
3591,V549272,2021-03-19 11:21:54,Closed,116.1,Unsafe and Dangerous,14,,Harvard,ST,Dorchester,MA,02124,17,368 ADAMS STREET,,QUINCY,MA,02169,70784.0,42.299005546708,-71.07428561512206
3592,V549265,2021-03-19 10:51:40,Closed,116.1,Unsafe and Dangerous,18,,Harvard,ST,Dorchester,MA,02124,17,388 EAST EIGHTH STREET,,SOUTH BOSTON,MA,02127,70804.0,42.298969547020725,-71.07441061581775
3593,V548898,2021-03-18 09:40:02,Closed,33.02,Construction Safeguards,175,,Orleans,ST,East Boston,MA,02128,01,83 HARTWELL AVE,C/O JAMSAN HOTEL MANAGEMENT,LEXINGTON,MA,02421,105951.0,42.37170948779749,-71.0338403619831
3594,V548871,2021-03-16 11:24:00,Closed,105.1,Failure to Obtain Permit,130,,Wrentham,ST,Dorchester,MA,02124,16,130 WRENTHAM ST,,DORCHESTER,MA,02124,152953.0,42.28890952386324,-71.05744060015567
3595,V548573,2021-03-12 11:58:57,Closed,110.7,Periodic Inspections,757,,Centre,ST,Jamaica Plain,MA,02130,19,5 FOX HOLLOW LANE,,SHARON,MA,02067,28193.0,42.31044433413774,-71.11518102023138
3596,V548570,2021-03-12 11:06:07,Open,105.1,Failure to Obtain Permit,12,,Shepton,ST,Dorchester,MA,02124,16,12 SHEPTON ST,,DORCHESTER,MA,02124,126725.0,42.28958953207872,-71.06281061012143
3597,V494644,2021-03-10 11:21:12,Closed,116.1,Unsafe and Dangerous,305,,Chestnut,AVE,Jamaica Plain,MA,02130,19,305 CHESTNUT AVE,Unit 1,JAMAICA PLAIN,MA,02130,31217.0,42.31258959490881,-71.11056066676508
3598,V548284,2021-03-10 11:13:01,Open,105.1,Failure to Obtain Permit,115,,Devon,ST,Dorchester,MA,02121,14,44 BRENT STREET,,BOSTON,MA,02124,47533.0,42.3083095506409,-71.07754060154002
3599,V522344,2021-03-10 10:14:39,Closed,116.1,Unsafe and Dangerous,55,,Winston,RD,Dorchester,MA,02124,14,22 WINSTON ROAD,,DORCHESTER,MA,02124,150862.0,42.284959568444805,-71.08854067940919
3600,V494345,2021-03-10 10:07:42,Closed,102.8,Maintenance,83,,Brookline,ST,Roxbury,MA,02118,08,69 Upland Rd,,Winthrop,MA,02152,22182.0,42.33744953740225,-71.07016052061533
3601,V494359,2021-03-10 10:04:13,Closed,3307.1,Protection of Adj. Property,83,,Brookline,ST,Roxbury,MA,02118,08,69 Upland Rd,,Winthrop,MA,02152,22182.0,42.33744953740225,-71.07016052061533
3602,V548160,2021-03-09 13:01:03,Closed,116.1,Unsafe and Dangerous,47,,Woolson,ST,Mattapan,MA,02126,14,30 Armstrong Court,,Bridgewater,MA,02324,152142.0,42.281279570758656,-71.089970690033
3603,V548149,2021-03-09 12:24:05,Closed,102.8,Maintenance,43,,Woolson,ST,Mattapan,MA,02126,14,43 WOOLSON ST,,MATTAPAN,MA,02126,152140.0,42.28131957023638,-71.09012069132322
3604,V548150,2021-03-09 11:52:03,Closed,106.1,Unsafe Building & Structures,16,,Rosseter,ST,Dorchester,MA,02121,14,108 BEAVER STREET,C/O JAMES THOMAS BROWN JR,HYDE PARK,MA,02136,118766.0,42.30440954908439,-71.07626060755287
3605,V548144,2021-03-09 11:05:22,Closed,4-3,Building or Use of Premise req,55,,Colchester,ST,Hyde Park,MA,02136,18,55 COLCHESTER ST,,HYDE PARK,MA,02136,34616.0,42.23334971503833,-71.13062086723032
3606,V548129,2021-03-09 10:27:10,Closed,106.1,Unsafe Building & Structures,59,,Pontiac,ST,Mission Hill,MA,02120,10,5 Blanvon Road,,Jamaica Plain,MA,02130,111731.0,42.3309295809546,-71.10203060630776
3607,V548121,2021-03-09 10:04:57,Closed,102.8,Maintenance,37,,Lawrence,AV,Dorchester,MA,02121,14,37 LAWRENCE AVE,,DORCHESTER,MA,02121,84529.0,42.3124595500884,-71.07815059427323
3608,V548024,2021-03-08 14:04:08,Closed,111.1,Certificate of Occupancy,6,8,Almont,ST,Mattapan,MA,02126,18,6 ALMONT ST,,MATTAPAN,MA,02126,2810.0,42.27436957715915,-71.09417071575643
3609,V548016,2021-03-08 12:23:17,Closed,116.1,Unsafe and Dangerous,15,17,Murray Hill,RD,Roslindale,MA,02131,19,15 MURRAY HILL RD,,ROSLINDALE,MA,02131,99561.0,42.28723962062661,-71.12654075944694
3610,V547810,2021-03-05 13:09:35,Closed,116.1,Unsafe and Dangerous,575,,Poplar,ST,Hyde Park,MA,02136,18,575 POPLAR STREET,,ROSLINDALE,MA,02131,111943.0,42.27080963100735,-71.13224080949497
3611,V546532,2021-03-03 14:27:05,Closed,116.1,Unsafe and Dangerous,6,,Salem Street,AV,Charlestown,MA,02129,02,71 RUSSELL ST,C/O KERRY CAMPBELL,CHARLESTOWN,MA,02129,121992.0,42.3778625292037,-71.0664264212781
3612,V546420,2021-03-02 14:36:03,Closed,116.1,Unsafe and Dangerous,767,773,Centre,ST,Jamaica Plain,MA,02130,19,101 Merrimac Street,Suite 810,Boston,MA,02114,28195.0,42.31013122638762,-71.11538188959712
3613,V546419,2021-03-02 14:13:46,Closed,102.8,Maintenance,1,,Beethoven,ST,Roxbury,MA,02119,11,155 Lamartine Street,Unit 411,Jamaica Plain,MA,02130,161967.0,42.31532812874886,-71.09899663709048
3614,V546398,2021-03-02 11:41:40,Closed,116.1,Unsafe and Dangerous,95,,Saint Alphonsus,ST,Mission Hill,MA,02120,10,100 Riverpark Drive,,North Reading,MA,01864,421486.0,42.33376556731485,-71.10129842493691
3615,V546265,2021-03-01 09:26:14,Closed,105.1,Failure to Obtain Permit,11,,Gerald,RD,Brighton,MA,02135,22,8 BOGLE STREET,,WESTON,MA,02493,63506.0,42.34059965634115,-71.16014071520155
3616,V546256,2021-03-01 09:11:27,Closed,105.1,Failure to Obtain Permit,11,,Gerald,RD,Brighton,MA,02135,22,8 BOGLE ST,,WESTON,MA,02493,63506.0,42.34059965634115,-71.16014071520155
3617,V546116,2021-02-26 11:18:16,Closed,116.1,Unsafe and Dangerous,314,,Commonwealth,AV,Boston,MA,02115,05,4 Bunker Hill Industrial Park,,Boston,MA,02129,40141.0,42.3492895574144,-71.08613052976659
