_id,case_no,status_dttm,status,code,description,violation_stno,violation_sthigh,violation_street,violation_suffix,violation_city,violation_state,violation_zip,ward,contact_addr1,contact_addr2,contact_city,contact_state,contact_zip,sam_id,latitude,longitude
2605,V612879,2022-05-03 11:10:33,Closed,1001.3.2,Testing & Certification,384,,Marlborough,ST,Boston,MA,02115,05,384 Marlborough ST,,BOSTON,MA,02115,91152.0,42.35025955917222,-71.08752053033282
2606,V612869,2022-05-03 10:57:18,Closed,1001.3.2,Testing & Certification,382,,Marlborough,ST,Boston,MA,02115,05,382 MARLBOROUGH STREET,,BOSTON,MA,02115,91146.0,42.35027955922441,-71.08744053078001
2607,V612852,2022-05-03 10:19:56,Closed,1001.3.2,Testing & Certification,380,,Marlborough,ST,Boston,MA,02115,05,380 MARLBOROUGH STREET,,BOSTON,MA,02115,91135.0,42.35030955897251,-71.08734053050676
2608,V612841,2022-05-03 09:53:55,Closed,116,Unsafe Structures,115,,Gove,ST,East Boston,MA,02128,01,12 Ericsson St,,Boston,MA,02112,352867.0,42.36992946543153,-71.03461679797931
2609,V612812,2022-05-03 09:07:21,Closed,102.8,Maintenance,227,229,Ninth,ST,South Boston,MA,02127,07,41-43 CHAPPIE ST,,CHARLESTOWN,MA,02129,102907.0,42.33255951340594,-71.05200348981869
2610,V612747,2022-05-02 15:19:06,Closed,105.1,Failure to Obtain Permit,72,,Orient,AV,East Boston,MA,02128,01,40 EVERETT STREET,,EAST BOSTON,MA,02128,105635.0,42.389929447269495,-71.00228025042445
2611,V612741,2022-05-02 14:26:54,Closed,116,Unsafe Structures,11,,Rhoades,ST,Dorchester,MA,02124,14,11 RHOADES ST,C/O DED TRUST,DORCHESTER,MA,02124,115584.0,42.2853595721973,-71.09219068632093
2612,V598637,2022-04-29 11:58:37,Closed,3307.1,Protection of Adj. Property,198,,N,ST,South Boston,MA,02127,07,198 N ST,,S BOSTON,MA,02127,100117.0,42.33167948560412,-71.0310304445347
2613,V578184,2022-04-29 11:55:35,Closed,116,Unsafe Structures,47,,Pratt,ST,Allston,MA,02134,21,29 Pemberton Road,,Wayland,MA,01778,112519.0,42.35504961072287,-71.127540610628
2614,V602510,2022-04-29 11:53:26,Closed,105.1,Failure to Obtain Permit,199,201,Bowdoin,ST,Dorchester,MA,02122,15,199 BOWDOIN STREET,,DORCHESTER,MA,02122,17675.0,42.30508953764026,-71.06819058827278
2615,V595633,2022-04-29 11:50:57,Closed,116,Unsafe Structures,22,24,Bynner,ST,Jamaica Plain,MA,02130,10,23 WINDSOR DR,,FOXBORO,MA,02035,24487.0,42.32319359126773,-71.10928363974963
2616,V612376,2022-04-29 08:51:27,Closed,1001.3.2,Testing & Certification,100,,Queensberry,ST,Boston,MA,02215,21,NORMAN A LEVENSON TRUSTEE,C/O COPLEY MANAGEMENT 896 BEACON ST,BOSTON,MA,02215,113721.0,42.34181957564081,-71.099530576349
2617,V612374,2022-04-29 08:41:23,Closed,105.1,Failure to Obtain Permit,44,42,Chickatawbut,ST,Dorchester,MA,02122,16,C/O DIANE CAMPBELL,42-44 CHICKATAWBUT STREET,DORCHESTER,MA,02122,32027.0,42.286040511342776,-71.04832158563494
2618,V578643,2022-04-25 15:54:41,Closed,116,Unsafe Structures,4459,,Washington,ST,Roslindale,MA,02131,20,150 BAY SHORE DR,,PLYMOUTH,MA,02360,145245.0,42.280129633097,-71.13522079532498
2619,V578475,2022-04-25 15:53:51,Closed,116,Unsafe Structures,4459,,Washington,ST,Roslindale,MA,02131,20,150 BAY SHORE DR,,PLYMOUTH,MA,02360,145245.0,42.280129633097,-71.13522079532498
2620,V611691,2022-04-25 15:09:03,Closed,102.8,Maintenance,106,,Minden,ST,Jamaica Plain,MA,02130,10,1542 Columbus Avenue,,Roxbury,MA,02119,167736.0,42.32504589185082,-71.10542884080917
2621,V611639,2022-04-25 10:24:51,Open,105.1,Failure to Obtain Permit,36,,Selden,ST,Dorchester,MA,02124,17,120 GEORGE STREET,,MEDFORD,MA,02155,124900.0,42.281279553373885,-71.07774066292248
2622,V611603,2022-04-25 08:54:19,Closed,1001.3.2,Testing & Certification,67,,Crawford,ST,Dorchester,MA,02121,12,235 NORTHAMPTON ST #3,,BOSTON,MA,02118,44121.0,42.31307956460175,-71.08818061511415
2623,V611361,2022-04-22 15:29:42,Closed,1001.3.2,Testing & Certification,271,279,Tremont,ST,Boston,MA,02116,05,14185 DALLAS PARKWAY SUITE 1100,C/O ASHFORD HOSPITALITY TRUST,DALLAS,TX,75254,137469.0,42.350069030822375,-71.065475217664
2624,V611309,2022-04-22 09:01:58,Closed,105.1,Failure to Obtain Permit,57,,Woolson,ST,Mattapan,MA,02126,14,57 WOOLSON STREET,,MATTAPAN,MA,02126,152150.0,42.28099956967825,-71.08936069044435
2625,V611306,2022-04-22 08:51:22,Open,102.8,Maintenance,38,,Holborn,ST,Dorchester,MA,02121,12,38 HOLBORN STREET,,ROXBURY,MA,02121,74477.0,42.314389552970205,-71.08029059350953
2626,V611303,2022-04-22 08:33:39,Closed,116,Unsafe Structures,51,,Chestnut,RD,West Roxbury,MA,02132,20,51 CHESTNUT ROAD,,WEST ROXBURY,MA,02132,31274.0,42.26435967222551,-71.16010088700828
2627,V611198,2022-04-21 15:37:33,Closed,105.1,Failure to Obtain Permit,154,,Warren,AV,Boston,MA,02116,04,154 WARREN AVE,,BOSTON,MA,02116,142944.0,42.34388954361833,-71.07522051647925
2628,V603316,2022-04-20 14:24:29,Closed,105.1,Failure to Obtain Permit,19,,Hillis,RD,Hyde Park,MA,02136,18,19 HILLIS ROAD,,HYDE PARK,MA,02136,74041.0,42.2504396345917,-71.13194085463195
2629,V603989,2022-04-20 14:13:46,Closed,105.1,Failure to Obtain Permit,16,,Holborn,ST,Dorchester,MA,02121,12,16 HOLBORN ST,,DORCHESTER,MA,02121,74456.0,42.3151495552313,-71.08199059689903
2630,V611017,2022-04-20 13:46:17,Closed,116,Unsafe Structures,31,,Cunningham,ST,Dorchester,MA,02125,13,150 EAST CENTRAL ST,,NATICK,MA,01760,45074.0,42.31449954631997,-71.07475058151716
2631,V596801,2022-04-20 13:30:17,Closed,116,Unsafe Structures,750,,Harrison,AV,Roxbury,MA,02118,08,75 EAST NEWTON,,BOSTON,MA,02118,166046.0,42.33688140658803,-71.07200536766537
2632,V599286,2022-04-20 13:16:02,Closed,105.1,Failure to Obtain Permit,47,,Bicknell,ST,Dorchester,MA,02121,14,47 BICKNELL ST,,DORCHESTER,MA,02121,15318.0,42.2980795579335,-71.0827606368255
2633,V594371,2022-04-20 13:13:12,Open,102.8,Maintenance,20,,Clinton,ST,Boston,MA,02109,03,20 CLINTON STREET,,BOSTON,MA,02109,163505.0,42.36096108251986,-71.05494723625071
2634,V600679,2022-04-20 13:10:56,Closed,1001.3.2,Testing & Certification,12,,Bradford,ST,Roxbury,MA,02118,03,"12 BRADFORD ST, UNT 1",,BOSTON,MA,02118,18934.0,42.34254953576427,-71.06919050616126
2635,V600670,2022-04-20 12:52:25,Closed,1001.3.2,Testing & Certification,10,,Bradford,ST,Roxbury,MA,02118,03,"10 BRADFORD ST, UNIT 2",,BOSTON,MA,02118,18930.0,42.34250953554661,-71.06925050596328
2636,V610991,2022-04-20 12:24:29,Closed,1001.3.2,Testing & Certification,117,,Saint Botolph,ST,Boston,MA,02115,04,117 SAINT BOTOLPH STREET,,BOSTON,MA,02115,120638.0,42.3444395519268,-71.0816805304991
2637,V610968,2022-04-20 11:18:44,Closed,5103.1,Maintenance,117,,Saint Botolph,ST,Boston,MA,02115,04,117 SAINT BOTOLPH STREET,,BOSTON,MA,02115,120638.0,42.3444395519268,-71.0816805304991
2638,V610946,2022-04-20 10:19:12,Open,1001.3.2,Testing & Certification,147,149,Meridian,ST,East Boston,MA,02128,01,230 SQUIRE ROAD,,REVERE,MA,02151,94401.0,42.373747494650985,-71.03888336928912
2639,V610922,2022-04-20 09:55:07,Closed,1001.3.2,Testing & Certification,65,67,Maverick,SQ,East Boston,MA,02128,01,21 Barnes Ave,,East Boston,MA,02128,92906.0,42.36967949337218,-71.03866037718058
2640,V610905,2022-04-20 09:19:24,Closed,3310.2,Maintenance of Means of Egress,9,,Wallingford,RD,Brighton,MA,02135,21,1776 Commonwealth AVE APT 1,,BRIGHTON,MA,02135,141874.0,42.341469643566015,-71.15104069287169
2641,V610908,2022-04-20 09:17:07,Closed,1001.3.2,Testing & Certification,370,,Meridian,ST,East Boston,MA,02128,01,370 MERIDIAN STREET,,EAST BOSTON,MA,02128,94526.0,42.37934949484399,-71.03949035825276
2642,V600515,2022-04-19 16:03:34,Closed,116,Unsafe Structures,655,657,Hyde Park,AV,Roslindale,MA,02131,18,"1800 TYSONS BLVD, SUITE 50",,TYSONS,VA,22102,77494.0,42.27797961297367,-71.11960076396385
2643,V610860,2022-04-19 14:16:58,Open,1001.3.2,Testing & Certification,315,315A,Meridian,ST,East Boston,MA,02128,01,"(Page Gural, Esq, Resident Agent)","100 High Street, Suite 2500",Boston,MA,02110,94462.0,42.37754149386794,-71.03899436091399
2644,V610852,2022-04-19 13:35:27,Closed,1001.3.2,Testing & Certification,9,,Bowdoin,ST,Boston,MA,02114,03,27 LONGBOW CIRCLE,,LYNNFIELD,MA,01940,17618.0,42.361019525944485,-71.06319045181034
2645,V610829,2022-04-19 13:22:30,Closed,1001.3.2,Testing & Certification,3,,Bowdoin,AV,Dorchester,MA,02121,14,3 BOWDOIN AV,C/O DONNA L EDWARDS **,DORCHESTER,MA,02121,17415.0,42.30317955051528,-71.07744061241712
2646,V604200,2022-04-19 10:57:57,Closed,116,Unsafe Structures,29,31,Westmore,RD,Mattapan,MA,02126,14,29 WESTMORE ROAD,,MATTAPAN,MA,02126,148697.0,42.284449579647934,-71.09674069826113
2647,V610808,2022-04-19 10:28:47,Open,105.1,Failure to Obtain Permit,9,11,Ansel,RD,Dorchester,MA,02124,14,619 CENTRE STREET,,JAMAICA PLAIN,MA,02130,3703.0,42.28638038090254,-71.09014012077344
2648,V610792,2022-04-19 10:10:07,Closed,116,Unsafe Structures,9,,Littledale,ST,Roslindale,MA,02131,18,9 LITTLEDALE STREET,,ROSLINDALE,MA,02131,86786.0,42.27357207617391,-71.12490200513389
2649,V610631,2022-04-15 14:05:53,Closed,105.1,Failure to Obtain Permit,96,98,Woodrow,AV,Dorchester,MA,02124,14,98 WOODROW AV,,DORCHESTER,MA,02124,151931.0,42.28733955948409,-71.08242065956856
2650,V610630,2022-04-15 13:57:35,Closed,105.1,Failure to Obtain Permit,304,,Washington,ST,Dorchester,MA,02121,14,304 WASHINGTON STREET APT # 2,,DORCHESTER,MA,02121,146024.0,42.300529547284505,-71.07476061341814
2651,V610594,2022-04-15 09:18:43,Closed,105.1,Failure to Obtain Permit,271,279,Tremont,ST,Boston,MA,02116,05,14185 DALLAS PARKWAY SUITE 1100,C/O ASHFORD HOSPITALITY TRUST,DALLAS,TX,75254,137469.0,42.350069030822375,-71.065475217664
2652,V610475,2022-04-14 15:55:08,Closed,3310.2,Maintenance of Means of Egress,275,,Tremont,ST,Boston,MA,02116,05,14185 DALLAS PARKWAY SUITE 1100,C/O ASHFORD HOSPITALITY TRUST,DALLAS,TX,75254,158150.0,42.350043427784605,-71.06546364352626
2653,V610227,2022-04-13 10:41:47,Open,105.1,Failure to Obtain Permit,25,,Wainwright,ST,Dorchester,MA,02124,16,68 LINE STREET STE 3,,SOMERVILLE,MA,02143,141303.0,42.2903895382045,-71.06731061901344
2654,V610173,2022-04-13 08:18:33,Closed,116,Unsafe Structures,10,,Park,LN,Jamaica Plain,MA,02130,11,10 PARK LA,,JAMAICA PLAIN,MA,02130,153856.0,42.31079957927941,-71.09929064616666
2655,V610136,2022-04-12 15:56:40,Open,1001.3.2,Testing & Certification,298,,Meridian,ST,East Boston,MA,02128,01,"50 FRANKLIN STREET SUITE 400, Unit MA",,BOSTON,MA,02110,94441.0,42.376979494121365,-71.03939036341976
2656,V610128,2022-04-12 14:51:55,Closed,1001.3.2,Testing & Certification,381,,Maverick,ST,East Boston,MA,02128,01,381 MAVERICK STREET,,EAST BOSTON,MA,02128,93069.0,42.36578048213763,-71.02927336512232
2657,V610126,2022-04-12 14:17:33,Closed,1001.3.2,Testing & Certification,293,293A,Meridian,ST,East Boston,MA,02128,01,135 ALGONQUIN ROAD,,NEWTON,MA,02467,94433.0,42.37690949456612,-71.03895036216407
2658,V610091,2022-04-12 11:57:34,Closed,105.1,Failure to Obtain Permit,353,,Commonwealth,AV,Boston,MA,02115,05,21 WICKLOW DRIVE,,WESTWOOD,MA,02090,40358.0,42.349589560382825,-71.0883805344589
2659,V610088,2022-04-12 11:37:07,Closed,1029.1,Emergency Escape & Rescue,353,,Commonwealth,AV,Boston,MA,02115,05,21 WICKLOW DRIVE,,WESTWOOD,MA,02090,40358.0,42.349589560382825,-71.0883805344589
2660,V610081,2022-04-12 10:57:29,Closed,1001.3.2,Testing & Certification,353,,Commonwealth,AV,Boston,MA,02115,05,21 WICKLOW DRIVE,,WESTWOOD,MA,02090,40358.0,42.349589560382825,-71.0883805344589
2661,V610061,2022-04-12 10:02:44,Open,1001.3.2,Testing & Certification,18,20,Meridian,ST,East Boston,MA,02128,01,20 MERIDIAN STREET #3,,East Boston,MA,02128,94408.0,42.37072949487765,-71.0391503764975
2662,V610054,2022-04-12 09:51:56,Closed,1001.3.2,Testing & Certification,154,158,Meridian,ST,East Boston,MA,02128,01,6 UNION SQUARE,,SOMERVILLE,MA,02143,94404.0,42.37408949394656,-71.03924036955961
2663,V610046,2022-04-12 09:26:47,Closed,1001.3.2,Testing & Certification,12,,Paris,ST,East Boston,MA,02128,01,99 FULTON ST APT 3-4,C/O TOMAS SALERMON,BOSTON,MA,02109,106467.0,42.36960949628182,-71.040450381772
2664,V610043,2022-04-12 09:16:10,Closed,1001.3.2,Testing & Certification,275,277,North,ST,Boston,MA,02109,03,C/O EDWARD CAPONE,73 ENDICOTT STREET,BOSTON,MA,02113,103598.0,42.36393951188759,-71.05169041959017
2665,V610031,2022-04-12 09:02:41,Closed,116,Unsafe Structures,10,,Merrimac,ST,Boston,MA,02114,03,1 Congress Street,10th Floor,Boston,MA,02114,451037.0,42.36288230232245,-71.05977997250511
2666,V610012,2022-04-12 08:20:39,Closed,1001.3.2,Testing & Certification,59,,Snow Hill,ST,Boston,MA,02113,03,1481 WAMPANOAG TRL,,RIVERSIDE,RI,02915,128254.0,42.368029516774286,-71.05649042054657
2667,V609916,2022-04-11 15:36:25,Closed,1001.3.2,Testing & Certification,1,11A,School,ST,Boston,MA,02108,03,11 SCHOOL ST,,DORCHESTER,MA,02124,169531.0,42.35752765900134,-71.05846733708489
2668,V609900,2022-04-11 15:00:47,Open,1001.3.2,Testing & Certification,229,233,North,ST,Boston,MA,02113,03,C/O PREMIER PROPERTY SOLUTIONS,311 SUMMER STREET SUITE 200,BOSTON,MA,02210,103558.0,42.36317508015812,-71.052611691473
2669,V609898,2022-04-11 14:49:14,Closed,1001.3.2,Testing & Certification,1,11,Court,ST,Boston,MA,02108,03,8 ASHBURTON PL,,BOSTON,MA,02108,43806.0,42.35901951976792,-71.05794044436266
2670,V609856,2022-04-11 11:26:41,Closed,116,Unsafe Structures,632,638,Centre,ST,Jamaica Plain,MA,02130,19,632 Centre St,,Jamaica Plain,MA,02130,28146.0,42.313507477417225,-71.11382195014711
2671,V609824,2022-04-11 10:29:07,Closed,1001.3.2,Testing & Certification,173,179,Portland,ST,Boston,MA,02114,03,"175 Portland St, 6th Fl",,Boston,MA,02114,112323.0,42.36437352317486,-71.06154643992389
2672,V609810,2022-04-11 09:57:26,Closed,1001.3.2,Testing & Certification,55,,Snow Hill,ST,Boston,MA,02113,03,55 SNOW HILL STREET,,BOSTON,MA,02113,128250.0,42.36781951755235,-71.05653042180332
2673,V609793,2022-04-11 08:49:38,Closed,1001.3.2,Testing & Certification,190,,Princeton,ST,East Boston,MA,02128,01,100 DAVIS STREET,,REVERE,MA,02151,168933.0,42.378941181799846,-71.03259757409066
2674,V609593,2022-04-11 08:47:05,Closed,1001.3.2,Testing & Certification,376,,Marlborough,ST,Boston,MA,02115,05,31 NORTH STREET,,HINGHAM,MA,02043,91121.0,42.35032955829514,-71.08714052983449
2675,V609789,2022-04-11 08:40:31,Open,1001.3.2,Testing & Certification,170,172,Princeton,ST,East Boston,MA,02128,01,172 PRINCETON STREET,,EAST BOSTON,MA,02128,113193.0,42.378699486513945,-71.03323034612278
2676,V609776,2022-04-11 08:11:12,Closed,1001.3.2,Testing & Certification,168,,Princeton,ST,East Boston,MA,02128,01,25 EMERSON ROAD,,CONCORD,MA,01742,113190.0,42.37865948711395,-71.03343034560645
2677,V609772,2022-04-11 08:02:27,Closed,1001.3.2,Testing & Certification,124,,Princeton,ST,East Boston,MA,02128,01,124 PRINCETON STREEET,,EAST BOSTON,MA,02128,113158.0,42.37799948928024,-71.0351403519563
2678,V609596,2022-04-08 15:38:51,Closed,116,Unsafe Structures,25,,Dunbar,Av,Dorchester,MA,02124,17,1216 Dorchester Ave,,Dorchester,MA,02125,49880.0,42.28668462590274,-71.07272561751128
2679,V609588,2022-04-08 14:31:21,Closed,1001.3.2,Testing & Certification,374,,Marlborough,ST,Boston,MA,02115,05,330 COMMONWEALTH AV,,BOSTON,MA,02115,91115.0,42.35037955837705,-71.0870705294996
2680,V609560,2022-04-08 12:18:44,Closed,1001.3.2,Testing & Certification,197,201,Portland,ST,Boston,MA,02114,03,197 PORTLAND ST 5TH FLR,,BOSTON,MA,02114,112330.0,42.36450952403848,-71.06171044053198
2681,V609538,2022-04-08 11:32:18,Closed,1001.3.2,Testing & Certification,18,,Paris,ST,East Boston,MA,02128,01,C/O MATT CALKINS,47 CARTSLAND ROAD,CHESTNUT HILL,MA,02467,106491.0,42.369769496089326,-71.04031038152338
2682,V609515,2022-04-08 11:10:07,Closed,116,Unsafe Structures,230,,Savin Hill,AVE,Dorchester,MA,02125,13,230 SAVIN HILL AV,,DORCHESTER,MA,02125,123280.0,42.30936950927901,-71.04738053126057
2683,V609504,2022-04-08 10:47:35,Closed,116,Unsafe Structures,854,,Dorchester,AV,Dorchester,MA,02125,07,257 SAVIN HILL AV,,DORCHESTER,MA,02125,454226.0,42.32170456849882,-71.05663340331144
2684,V609491,2022-04-08 10:21:57,Open,1001.3.2,Testing & Certification,173,,Paris,ST,East Boston,MA,02128,01,173 PARIS STREET,C/O MICHEAL A FRONDUTO,EAST BOSTON,MA,02128,106484.0,42.373749490568656,-71.03584036187615
2685,V609485,2022-04-08 09:58:43,Closed,116,Unsafe Structures,1333,,Blue Hill,AV,Mattapan,MA,02126,14,133 Old Post Road,Unit 417,Sharon,MA,02067-3049,16240.0,42.278719575860826,-71.09371070442273
2686,V609363,2022-04-07 15:13:57,Closed,1001.3.2,Testing & Certification,14,,Paris,ST,East Boston,MA,02128,01,99 FULTON ST APT 3-4,C/O TOMAS SALERMON,BOSTON,MA,02109,106475.0,42.36965949567796,-71.04040038113516
2687,V609362,2022-04-07 14:56:47,Open,116,Unsafe Structures,60,,Waverly,ST,Roxbury,MA,02119,12,60 WAVERLY STREET,,ROXBURY,MA,02119,146556.0,42.32058955120467,-71.07896057800137
2688,V609273,2022-04-07 11:09:20,Closed,107.4,Failed to comply w permit term,24,,Cedarwood,RD,Jamaica Plain,MA,02130,19,24 CEDARWOOD RD,,JAMAICA PLAIN,MA,02130,27194.0,42.30986961248311,-71.1236907023048
2689,V609189,2022-04-06 14:39:28,Closed,1001.3.2,Testing & Certification,271,,Paris,ST,East Boston,MA,02128,01,271 PARIS STREET,,EAST BOSTON,MA,02128,106545.0,42.376049487119936,-71.03319035193876
2690,V609137,2022-04-06 11:36:07,Open,1001.3.2,Testing & Certification,1000,,Harvard,ST,Mattapan,MA,02126,18,1000 HARVARD STREET,,MATTAPAN,MA,02126,70751.0,42.27562959531683,-71.10740074199342
2691,V609118,2022-04-06 10:44:59,Open,1001.3.2,Testing & Certification,256,,Paris,ST,East Boston,MA,02128,01,258 MARION STREET,,EAST BOSTON,MA,02128,106529.0,42.3758194883742,-71.03387035372927
2692,V609101,2022-04-06 10:06:40,Closed,1001.3.2,Testing & Certification,257,,Paris,ST,East Boston,MA,02128,01,56 AURELIA SYLVIA DR,,REVERE,MA,02151,106531.0,42.37567948734977,-71.03362035292574
2693,V607511,2022-04-06 10:05:10,Closed,R310.2.3,Window Wells,20,,Rutland,SQ,Roxbury,MA,02118,04,4 YARMOUTH ST,,JAMAICA PLAIN,MA,02130,120055.0,42.34147954771039,-71.07816052933951
2694,V609094,2022-04-06 09:59:12,Closed,1001.3.2,Testing & Certification,273,,Paris,ST,East Boston,MA,02128,01,19 HARRIET STREET,,BRIGHTON,MA,02135,106546.0,42.37609948594818,-71.03313035103331
2695,V609080,2022-04-06 09:44:58,Closed,R310.2.3,Window Wells,16,,Rutland,SQ,Roxbury,MA,02118,04,16 RUTLAND SQ,,BOSTON,MA,02118,120045.0,42.34139954752745,-71.0780805289375
2696,V609090,2022-04-06 09:44:52,Closed,1001.3.2,Testing & Certification,268,,Paris,ST,East Boston,MA,02128,01,10 ANTHONY J GRIECO TERRACE,,EAST BOSTON,MA,02128,106542.0,42.37610948710597,-71.0335103510953
2697,V609086,2022-04-06 09:33:13,Open,1001.3.2,Testing & Certification,263,,Paris,ST,East Boston,MA,02128,01,273 Havre St,,East Boston,MA,02128,106537.0,42.37582948706655,-71.03343035167521
2698,V609062,2022-04-06 08:26:07,Open,105.1,Failure to Obtain Permit,24,,Hazleton,ST,Mattapan,MA,02126,14,1753 Dana Street,,Crofton,MD,021114,72256.0,42.27899957684419,-71.09464070662386
2699,V608989,2022-04-05 13:36:06,Closed,1001.3.2,Testing & Certification,14HF,,Hull,ST,Boston,MA,02113,03,14HF HULL STREET,,BOSTON,MA,02113,75901.0,42.366529515978186,-71.0554004220183
2700,V608957,2022-04-05 12:16:38,Open,1001.3.2,Testing & Certification,267,,Paris,ST,East Boston,MA,02128,01,267 PARIS STREET,,EAST BOSTON,MA,02128,106541.0,42.3759294866821,-71.03330035144884
2701,V608942,2022-04-05 11:54:43,Open,1001.3.2,Testing & Certification,265,,Paris,ST,East Boston,MA,02128,01,273 Havre St,,East Boston,MA,02128,106539.0,42.37588948739187,-71.03338035173164
2702,V608931,2022-04-05 11:31:49,Closed,1001.3.2,Testing & Certification,252,,Paris,ST,East Boston,MA,02128,01,252 PARIS ST,,EAST BOSTON,MA,02128,106525.0,42.37571948811701,-71.03400035404246
2703,V608933,2022-04-05 11:31:49,Closed,1001.3.2,Testing & Certification,252,,Paris,ST,East Boston,MA,02128,01,252 PARIS ST,,EAST BOSTON,MA,02128,106525.0,42.37571948811701,-71.03400035404246
2704,V608932,2022-04-05 11:31:49,Closed,1001.3.2,Testing & Certification,252,,Paris,ST,East Boston,MA,02128,01,252 PARIS ST,,EAST BOSTON,MA,02128,106525.0,42.37571948811701,-71.03400035404246
2705,V608930,2022-04-05 11:31:48,Closed,1001.3.2,Testing & Certification,252,,Paris,ST,East Boston,MA,02128,01,252 PARIS ST,,EAST BOSTON,MA,02128,106525.0,42.37571948811701,-71.03400035404246
2706,V608929,2022-04-05 11:31:47,Closed,1001.3.2,Testing & Certification,252,,Paris,ST,East Boston,MA,02128,01,252 PARIS ST,,EAST BOSTON,MA,02128,106525.0,42.37571948811701,-71.03400035404246
2707,V608928,2022-04-05 11:31:13,Closed,1001.3.2,Testing & Certification,252,,Paris,ST,East Boston,MA,02128,01,252 PARIS STREET,,EAST BOSTON,MA,02128,106525.0,42.37571948811701,-71.03400035404246
2708,V608906,2022-04-05 10:56:10,Closed,3307.1,Protection of Adj. Property,35A,,Dacia,ST,Dorchester,MA,02125,13,330 ADAMS STREET,,QUINCY,MA,02169,424174.0,42.31523075375264,-71.07711925234342
2709,V608872,2022-04-05 08:53:55,Closed,105.1,Failure to Obtain Permit,37,39,Geneva,ST,East Boston,MA,02128,01,40 EVERETT STREET,,EAST BOSTON,MA,02128,63395.0,42.36923248605415,-71.03229836375893
2710,V608871,2022-04-05 08:43:40,Closed,102.8,Maintenance,135,,Calumet,ST,Mission Hill,MA,02120,10,135 CALUMET STREET UNIT 1,,ROXBURY,MA,02120,24922.0,42.33035958250941,-71.103330610169
2711,V608784,2022-04-04 12:13:26,Closed,111.1,Certificate of Occupancy,409,,Seventh,ST,South Boston,MA,02127,07,"486 EAST 3RD STREET, #12",,Boston,MA,02127,125263.0,42.331999502740544,-71.04352047188931
2712,V608767,2022-04-04 11:20:39,Closed,105.1,Failure to Obtain Permit,385,387,Broadway,,South Boston,MA,02127,06,284 COPELAND STREET,,QUINCY,MA,02169,21472.0,42.33737950916349,-71.04901047245654
2713,V608749,2022-04-04 10:44:06,Closed,116,Unsafe Structures,794,,Shawmut,AV,Roxbury,MA,02119,09,794 SHAWMUT AV,,ROXBURY,MA,02119,126485.0,42.33104955669612,-71.08461056725517
2714,V606906,2022-04-01 15:53:54,Open,1001.3.2,Testing & Certification,266,,Paris,ST,East Boston,MA,02128,01,266 PARIS ST #2,,EAST BOSTON,MA,02128,106540.0,42.37606948763072,-71.03358035234656
2715,V607604,2022-04-01 15:42:50,Open,1001.3.2,Testing & Certification,264,,Paris,ST,East Boston,MA,02128,01,86 Pine St,,West Peabody,MA,01960-3061,106538.0,42.37601948672563,-71.03363035254829
2716,V607597,2022-04-01 15:35:40,Open,1001.3.2,Testing & Certification,269,,Paris,ST,East Boston,MA,02128,01,269 Paris St,,East Boston,MA,02128,106543.0,42.37598948694953,-71.03325035130288
2717,V587357,2022-04-01 12:24:32,Closed,105.1,Failure to Obtain Permit,23,,Brookledge,ST,Dorchester,MA,02121,12,21 W. Harvard St,,Brockton,MA,02301,22008.0,42.30987956837284,-71.09069062768994
2718,V598008,2022-04-01 12:23:27,Closed,116.1,Unsafe and Dangerous,113,,Harold,ST,Dorchester,MA,02121,12,"39 Wyoming Street, Unit 3",,Boston,MA,02121,69577.0,42.31752556663829,-71.09014860952821
2719,V590613,2022-04-01 12:19:19,Closed,116,Unsafe Structures,168,,Ruthven,ST,Dorchester,MA,02121,12,168 RUTHVEN ST,,DORCHESTER,MA,02121,120001.0,42.31168956337166,-71.08736061636004
2720,V595174,2022-04-01 12:15:30,Closed,102.8,Maintenance,34,,Schuyler,ST,Dorchester,MA,02121,12,45 Tilton Ave,,Brockton,MA,02301,123968.0,42.30877956247427,-71.08655062154128
2721,V566244,2022-04-01 11:59:51,Open,116.1,Unsafe and Dangerous,14,,Winthrop,ST,Roxbury,MA,02119,12,187 GREEN STREET,,BOSTON,MA,02130,151001.0,42.32657830872491,-71.0822730581452
2722,V556755,2022-04-01 11:58:41,Open,105.1,Failure to Obtain Permit,49,51,Woodbine,ST,Roxbury,MA,02119,12,15 Executive Dr,Unit 202,Stoneham,MA,02180,151414.0,42.31848955099419,-71.07882058238565
2723,V599521,2022-04-01 11:51:45,Closed,105.1,Failure to Obtain Permit,69,,Saratoga,ST,East Boston,MA,02128,01,1573 Ocean St,,Marshfield,MA,02050,122761.0,42.37635949063465,-71.03654035851056
2724,V548572,2022-04-01 11:49:11,Closed,105.1,Failure to Obtain Permit,757,,Centre,ST,Jamaica Plain,MA,02130,19,5 FOX HOLLOW LANE,,SHARON,MA,02067,28193.0,42.31044433413774,-71.11518102023138
2725,V607488,2022-04-01 09:15:34,Closed,102.8,Maintenance,2,8,Harrison,AV,Boston,MA,02111,03,8 HARRISON AV,,BOSTON,MA,02111,350945.0,42.35227158105453,-71.06101808862476
2726,V607310,2022-03-31 10:05:08,Closed,102.8,Maintenance,10,26,General Lawrence J Logan,WY,South Boston,MA,02127,07,10 KEMP STREET,,SOUTH BOSTON,MA,02127,342527.0,42.327173717219154,-71.0534931381568
