_id,case_no,status_dttm,status,code,description,violation_stno,violation_sthigh,violation_street,violation_suffix,violation_city,violation_state,violation_zip,ward,contact_addr1,contact_addr2,contact_city,contact_state,contact_zip,sam_id,latitude,longitude
4318,V484758,2020-02-05 09:33:47,Open,102.8,Maintenance,18,20,Moreland,ST,Roxbury,MA,02119,12,20 MORELAND ST,,ROXBURY,MA,02119,97374.0,42.3258860109303,-71.08220862208707
4319,V473256,2020-02-05 09:15:30,Closed,116.2,Unsafe and Dangerous,476,,Warren,ST,Dorchester,MA,02121,12,"100 Walnut Ave, Unit 2",,Roxbury,MA,02119,143286.0,42.31486955703538,-71.08322059925824
4320,V484666,2020-02-04 13:26:17,Closed,105.1,Failure to Obtain Permit,135,137,Emerson,ST,South Boston,MA,02127,06,526 EAST FIFTH STREET,,SOUTH BOSTON,MA,02127,164993.0,42.33537047509365,-71.0395045060501
4321,V484668,2020-02-04 12:41:05,Closed,105.1,Failure to Obtain Permit,15,,Lafield,ST,Dorchester,MA,02122,16,"15 Lafield St, Unit 1",,Dorchester,MA,02122,82971.0,42.29474952675049,-71.05959059126654
4322,V478908,2020-02-04 10:35:05,Closed,107.4,Failed to comply w permit term,370,,Blue Hill,AV,Dorchester,MA,02121,14,619 CENTRE STREET,,JAMACIA PLAIN,MA,02130,162170.0,42.311950420254256,-71.08043579665429
4323,V484593,2020-02-04 09:52:02,Closed,3307.1,Protection of Adj. Property,25,27,Dorchester,ST,South Boston,MA,02127,06,25-27 DORCHESTER STREET,,SOUTH BOSTON,MA,02127,48962.0,42.33688950237976,-71.04402046257584
4324,V484401,2020-02-03 09:35:44,Closed,102.8,Maintenance,20,,Durant,ST,West Roxbury,MA,02132,20,25 CHATAM LANE,,WALTHAM,MA,02452,50128.0,42.28366968225579,-71.17046086703813
4325,V484248,2020-01-31 12:11:34,Closed,1001.3.2,Testing & Certification,169,,BEACON,ST,Boston,MA,02116,05,169 BEACON ST #B-1,,BOSTON,MA,02116,0.0,,
4326,V484244,2020-01-31 11:31:45,Closed,1001.3.2,Testing & Certification,171,,Beacon,ST,Boston,MA,02116,05,171 BEACON ST,,BOSTON,MA,02116,161890.0,42.354327177612944,-71.07558905647075
4327,V484224,2020-01-31 11:00:34,Closed,1001.3.2,Testing & Certification,46,,Russell,ST,Boston,MA,02114,03,46 SOUTH RUSSELL ST,,BOSTON,MA,02114,119784.0,42.35987653011971,-71.06583546055023
4328,V484221,2020-01-31 10:31:35,Closed,105.1,Failure to Obtain Permit,127,,Dana,AV,Hyde Park,MA,02136,18,127 DANA AV,,HYDE PARK,MA,02136,45883.0,42.24852962686317,-71.12174083388123
4329,V484218,2020-01-31 10:21:48,Closed,1001.3.2,Testing & Certification,11,,Russell,ST,Boston,MA,02114,03,20 SQUARESHIRE RD,,STERLING,MA,01564,119746.0,42.36080953038319,-71.0660904584481
4330,V484204,2020-01-31 09:34:00,Closed,1001.3.2,Testing & Certification,34,,Russell,ST,Boston,MA,02114,03,14 MILLETT LA,,SWAMPSCOTT,MA,01907,119771.0,42.36017952979143,-71.06585046007464
4331,V484199,2020-01-31 08:51:24,Closed,1001.3.2,Testing & Certification,42,44,Russell,ST,Boston,MA,02114,03,44 SOUTH RUSSELL ST,,BOSTON,MA,02114,119782.0,42.359959530516846,-71.06584046013187
4332,V466724,2020-01-30 11:39:22,Closed,105.1,Failure to Obtain Permit,114,,Mount Ida,RD,Dorchester,MA,02122,15,114-116 Mt Ida Rd #A,,Dorchester,MA,02122,167898.0,42.30302103933952,-71.06267561683663
4333,V458691,2020-01-30 10:58:54,Closed,111.1,Certificate of Occupancy,500,,Boylston,ST,Boston,MA,02116,04,100 RIVER PARK DRIVE,,NORTH READING,MA,01864,18333.0,42.35052954147997,-71.07390049977482
4334,V482735,2020-01-30 10:56:47,Closed,102.8,Maintenance,296H,,Shawmut,AV,Roxbury,MA,02118,03,56 Bowers St,,Newton,MA,02460,169628.0,42.342517191736704,-71.06958673467015
4335,V449351,2020-01-30 10:53:57,Closed,105.1,Failure to Obtain Permit,131,,Appleton,ST,Boston,MA,02116,04,"Lan Hoang Ho, Manager",51 Falkland St,Brighton,MA,02135,161583.0,42.34521826074521,-71.07506825295441
4336,V484104,2020-01-30 10:53:29,Closed,116.1,Unsafe and Dangerous,103,,Deering,RD,Mattapan,MA,02126,14,103 DEERING RD,,Mattapan,MA,02126,46934.0,42.28559957704438,-71.09550069303802
4337,V484094,2020-01-30 10:33:06,Closed,102.8,Maintenance,22,,Lafield,ST,Dorchester,MA,02122,16,22 LAFIELD,,Dorchester,MA,02122,82976.0,42.29475952658011,-71.05915059071502
4338,V457615,2020-01-30 10:19:26,Open,102.8,Maintenance,13,,William C Kelly,SQ,East Boston,MA,02128,01,68 HERMAN STREET,,WINTHROP,MA,02152,151119.0,42.37457619089932,-71.03880424300135
4339,V479567,2020-01-30 10:17:38,Closed,102.8,Maintenance,78,,Havre,ST,East Boston,MA,02128,01,"1330 Boylston St, Suite 100",,Chestnut Hill,MA,02467,71489.0,42.37168949543224,-71.03972037553179
4340,V394662,2020-01-30 10:15:16,Closed,105.1,Failure to Obtain Permit,3116,3122,Washington,ST,Roxbury,MA,02119,11,536 CENTERE STREET,,JAMACIA PLAIN,MA,02130,171122.0,42.31465471903731,-71.09923933831139
4341,V445848,2020-01-30 10:11:05,Closed,116.1,Unsafe and Dangerous,3116,3122,Washington,ST,Roxbury,MA,02119,11,619 centre STREET,,JAMACIA PLAIN,MA,02130,171122.0,42.31465471903731,-71.09923933831139
4342,V473213,2020-01-30 10:08:24,Closed,105.1,Failure to Obtain Permit,74,,Saint Rose,ST,Jamaica Plain,MA,02130,11,74 ST ROSE STREET,,JAMAICA PLAIN,MA,02130,121539.0,42.30451960527119,-71.117650700231
4343,V465635,2020-01-30 10:01:59,Closed,105.1,Failure to Obtain Permit,15,,Cranston,ST,Jamaica Plain,MA,02130,19,15 CRANSTON ST,APT C,JAMAICA PLAIN,MA,02130,44015.0,42.32115959185259,-71.10968064552506
4344,V470250,2020-01-30 09:56:50,Closed,116.1,Unsafe and Dangerous,64,74,Franklin,ST,Boston,MA,02110,03,225 Franklin Street,Suite 300,Boston,MA,02110,60685.0,42.35565952051856,-71.05816045299386
4345,V479031,2020-01-30 09:50:21,Closed,1001.3.2,Testing & Certification,23,,Upton,ST,Roxbury,MA,02118,03,18 NEWBURY ST #4,,BOSTON,MA,02116,139572.0,42.34237953931729,-71.07196051267626
4346,V479034,2020-01-30 09:48:41,Closed,3307.1,Protection of Adj. Property,23,,Upton,ST,Roxbury,MA,02118,03,18 NEWBURY STREET 4TH fLOOR,,BOSTON,MA,02116,139572.0,42.34237953931729,-71.07196051267626
4347,V484079,2020-01-30 09:35:32,Closed,110.5,Inspections,32,,Brook,AVE,Roxbury,MA,02119,08,32 BROOK AV,,BOSTON,MA,02119,21847.0,42.3217695437209,-71.07383056381907
4348,V479039,2020-01-30 09:23:23,Closed,102.2.2,Municipal Bylaws or Ordinances,23,,Upton,ST,Roxbury,MA,02118,03,18 NEWBURY STREET 4TH fLOOR,,BOSTON,MA,02116,139572.0,42.34237953931729,-71.07196051267626
4349,V471952,2020-01-30 09:16:51,Open,111.1,Certificate of Occupancy,655,,Morton,ST,Mattapan,MA,02126,14,112 HOWLAND STREET,,DORCHESTER,MA,02121,97753.0,42.28537957464541,-71.09329068794221
4350,V477928,2020-01-30 09:01:24,Open,105.1,Failure to Obtain Permit,20,22,Mascot,ST,Dorchester,MA,02124,14,20 Mascot St,,Dorchester,MA,02124,91861.0,42.28580956140229,-71.08442066820571
4351,V468803,2020-01-30 08:59:32,Closed,116.1,Unsafe and Dangerous,6,8,Hillsboro,RD,Mattapan,MA,02126,14,8 Hillsboro Road,,Mattapan,MA,02126,74098.0,42.28236958098281,-71.09738070396462
4352,V454583,2020-01-30 08:53:40,Closed,116.1,Unsafe and Dangerous,108,112,Blackstone,ST,Boston,MA,02108,03,11 MARSHALL STREET,,BOSTON,MA,02108,15794.0,42.36167951749366,-71.0565504351649
4353,V471011,2020-01-30 08:47:45,Closed,4-3,Building or Use of Premise req,84,,Mountain,AV,Dorchester,MA,02124,14,95 King St,,DORCHESTER,MA,02122,99116.0,42.28363956354612,-71.0849506744725
4354,V474010,2020-01-30 08:37:58,Closed,116.1,Unsafe and Dangerous,174,,Paris,ST,East Boston,MA,02128,01,174 PARIS STREET,,EAST BOSTON,MA,02128,106485.0,42.37402948987544,-71.03598036214512
4355,V484033,2020-01-29 15:34:57,Closed,105.1,Failure to Obtain Permit,36,,Deering,RD,Mattapan,MA,02126,14,36 DEERING ROAD,,BOSTON,MA,02126,46954.0,42.284079574736246,-71.0933606909318
4356,V484032,2020-01-29 15:07:04,Closed,105.1,Failure to Obtain Permit,19,,Wrentham,ST,Dorchester,MA,02124,16,19 WRENTHAM STREET,,BOSTON,MA,02124,152983.0,42.28758953162479,-71.06268061462079
4357,V483874,2020-01-29 10:13:50,Closed,1001.3.2,Testing & Certification,68,,Appleton,ST,Boston,MA,02116,05,68 APPLETON STREET,,BOSTON,MA,02116,4091.0,42.34561953975778,-71.07237050667634
4358,V483877,2020-01-29 09:17:42,Closed,116.3,Unsafe Structure,1,1A,Mystic,AV,Charlestown,MA,02129,02,1 MYSTIC AVE,,CHARLESTOWN,MA,02129,99934.0,42.38591954086639,-71.07609042569008
4359,V483827,2020-01-28 15:24:05,Closed,105.1,Failure to Obtain Permit,70,,Fuller,ST,Dorchester,MA,02124,17,70 FULLER STREET,,DORCHESTER,MA,02124,61232.0,42.28270953963056,-71.06843063856718
4360,V483824,2020-01-28 14:53:58,Closed,105.5,Expiration,34,36,Browning,AV,Dorchester,MA,02124,14,1135 HARRISON AVE,,ROXBURY,MA,02119,354504.0,42.293860867682646,-71.08245244922519
4361,V483823,2020-01-28 14:32:42,Closed,3307.1,Protection of Adj. Property,92,,Auckland,ST,Dorchester,MA,02125,15,92 AUCKLAND ST,,BOSTON,MA,02125,6546.0,42.31153399513219,-71.05633439952112
4362,V483821,2020-01-28 14:20:14,Closed,105.1,Failure to Obtain Permit,19,,Boardman,ST,East Boston,MA,02128,01,483 POPLAR STREET,,ROSLINDALE,MA,02131,16679.0,42.38778945489278,-71.00859027023999
4363,V483820,2020-01-28 13:40:47,Closed,105.1,Failure to Obtain Permit,579,,Centre,ST,Jamaica Plain,MA,02130,19,40 Yarmouth Road,,Brookline,MA,02467,28119.0,42.315663599310525,-71.11431766737753
4364,V483819,2020-01-28 13:27:56,Closed,105.1,Failure to Obtain Permit,36,,Champney,ST,Brighton,MA,02135,22,8 North Branch Rd,,Concord,MA,01742,28606.0,42.35230966529828,-71.16901070913555
4365,V483797,2020-01-28 12:47:58,Closed,107.4,Failed to comply w permit term,50, ,Perrin,ST,Roxbury,MA,02119,12,"406 CENTRE ST, Unit 1",,BOSTON,MA,02130,109593.0,42.32171955103249,-71.07894057542961
4366,V483791,2020-01-28 12:23:17,Closed,105.1,Failure to Obtain Permit,104,,Baker,ST,West Roxbury,MA,02132,20,104 BAKER ST,,BOSTON,MA,02132,7639.0,42.27393967869447,-71.16627087828326
4367,V483586,2020-01-27 12:44:11,Closed,102.8,Maintenance,25,,Clark,ST,Boston,MA,02113,03,"867 Boylston St, Floor 3",,Boston,MA,02116,33460.0,42.36502951232108,-71.05250041957676
4368,V483589,2020-01-27 12:43:15,Closed,105.1,Failure to Obtain Permit,114,,Hamilton,ST,Dorchester,MA,02125,15,33 WEST MILTON STREET,,HYDE PARK,MA,02136,68412.0,42.30724953702309,-71.06805058303614
4369,V483575,2020-01-27 12:25:32,Closed,102.8,Maintenance,26,,Savin Hill,AVE,Dorchester,MA,02125,13,26 SAVIN HILL AV #3,,BOSTON,MA,02125,123306.0,42.31305952316121,-71.05768054620239
4370,V483557,2020-01-27 11:54:11,Closed,105.1,Failure to Obtain Permit,106,,Barnes,AV,East Boston,MA,02128,01,106 BARNES AVE,,BOSTON,MA,02128,8236.0,42.38581944592481,-71.00136025834516
4371,V483546,2020-01-27 11:47:31,Closed,102.8,Maintenance,27,,Clark,ST,Boston,MA,02113,03,C/O 27 CLARK LLC,66 CRAGMORE RD,NEWTON,MA,02464,33461.0,42.36500951270911,-71.0524304180834
4372,V483549,2020-01-27 11:47:07,Closed,102.8,Maintenance,394,,K,ST,South Boston,MA,02127,07,"Assaad Nasr, Manager",113 Partridge Dr,WESTWOOD,MA,02090,80647.0,42.33038949390941,-71.0370724623792
4373,V483533,2020-01-27 11:24:54,Closed,105.1,Failure to Obtain Permit,166,172,Neponset,AVE,Dorchester,MA,02122,16,1 RUGGLES LANE,,MILTON,MA,02186,100786.0,42.29309951487333,-71.05066057509256
4374,V483494,2020-01-27 10:09:17,Closed,111.1,Certificate of Occupancy,22,,Oak,ST,Charlestown,MA,02129,02,"Kevin M. Scully, President","314 Main St, Suite 201",Wilmington,MA,01887,104585.0,42.38057353188943,-71.069006421755
4375,V483223,2020-01-24 14:44:13,Closed,105.1,Failure to Obtain Permit,154,170,Commonwealth,AV,Boston,MA,02116,05,"160 Commonwealth Ave, Unit 801",,Boston,MA,02116,163712.0,42.3513351455243,-71.07855198925891
4376,V483222,2020-01-24 14:32:17,Closed,102.8,Maintenance,137,137A,Charles,ST,Boston,MA,02114,05,326 Prospect Hill Rd,,Waltham,MA,02451,29109.0,42.36015953595348,-71.07058047051362
4377,V483173,2020-01-24 11:06:27,Closed,107.4,Failed to comply w permit term,13,,Russell,ST,Boston,MA,02114,03,13 SOUTH RUSSELL,,BOSTON,MA,02114,119748.0,42.360739530017085,-71.06611045869906
4378,V483179,2020-01-24 10:54:33,Closed,102.8,Maintenance,25,29,Beach,ST,Boston,MA,02111,03,25 Beach St,,Boston,MA,02111,9388.0,42.35131052535024,-71.06182047016883
4379,V483155,2020-01-24 10:12:28,Closed,116.1,Unsafe and Dangerous,397,,Blue Hill,AV,Dorchester,MA,02121,12,397 Blue Hill Ave,,Dorchester,MA,02121,16453.0,42.31135955593205,-71.08162060415665
4380,V483119,2020-01-24 09:21:01,Closed,102.8,Maintenance,18,,Washburn,ST,Dorchester,MA,02125,07,18 WASHBURN ST,,BOSTON,MA,02125,143396.0,42.32549952233862,-71.0577805191281
4381,V482919,2020-01-23 10:10:39,Closed,107.4,Failed to comply w permit term,11,,Dana,AV,Hyde Park,MA,02136,18,27 CONGRESS ST,,SALEM,MA,01970,45866.0,42.25407815964203,-71.12487472850322
4382,V473151,2020-01-22 14:09:34,Open,116.1,Unsafe and Dangerous,15,,Otisfield,ST,Dorchester,MA,02121,12,C/O BISHOP ROBERT C. PERRY II,234 Norfolk St,Boston,MA,02134,106110.0,42.31246755458984,-71.08095360023908
4383,V482675,2020-01-22 12:22:55,Closed,116.1,Unsafe and Dangerous,8,,Viking,ST,South Boston,MA,02127,07,618 Maple Brook Rd,,Bellingham,MA,02109,140652.0,42.33192948955107,-71.03417045087318
4384,V482659,2020-01-22 11:53:40,Open,105.1,Failure to Obtain Permit,4360,,Washington,ST,Roslindale,MA,02131,18,4360 WASHINGTON ST,,BOSTON,MA,02131,145200.0,42.28254962836731,-71.1318207820978
4385,V482642,2020-01-22 11:21:44,Closed,1001.3.2,Testing & Certification,8,,Viking,ST,South Boston,MA,02127,07,618 Maple Brook Rd,,Bellingham,MA,02109,140652.0,42.33192948955107,-71.03417045087318
4386,V482621,2020-01-22 10:51:02,Open,105.1,Failure to Obtain Permit,4360,,Washington,ST,Roslindale,MA,02131,18,4360 WASHINGTON ST,,BOSTON,MA,02131,145200.0,42.28254962836731,-71.1318207820978
4387,V482569,2020-01-22 10:07:42,Closed,102.8,Maintenance,1035,1039,Tremont,ST,Mission Hill,MA,02120,09,and Authorized Agent,"106 Finnell Drive, Suite 130",Weymouth,MA,02188,136793.0,42.336659557827005,-71.08563055714559
4388,V482534,2020-01-22 08:54:45,Closed,102.8,Maintenance,1,,Foster,ST,Boston,MA,02109,03,500 COMMERCIAL STR #4R,,BOSTON,MA,02109,59692.0,42.36720951434439,-71.05438041821304
4389,V482528,2020-01-22 08:53:47,Closed,105.1,Failure to Obtain Permit,235,237,Chestnut Hill,AV,Brighton,MA,02135,21,235 Chesthill Ave,,Brighton,MA,02135,31754.0,42.339786650874544,-71.15550270673882
4390,V482447,2020-01-21 15:49:23,Closed,107.4,Failed to comply w permit term,92,,Bennington,ST,East Boston,MA,02128,01,"40 Grove Street, Suite 280",,Wellesley,MA,02482,14942.0,42.37635948954601,-71.03539035549106
4391,V482439,2020-01-21 14:45:11,Closed,107.4,Failed to comply w permit term,5,,Ballou,AV,Dorchester,MA,02124,14,5 Ballou Ave,,Dorchester,MA,02124,8041.0,42.28739955723847,-71.0807806561496
4392,V481932,2020-01-21 08:16:18,Closed,105.1,Failure to Obtain Permit,125,,Cottage,ST,East Boston,MA,02128,01,48 Charger St,,Revere,MA,02151,43340.0,42.368729488113615,-71.0339603688009
4393,V481892,2020-01-17 15:19:16,Closed,1006.1,Number of Exits or Exit Access,481,487,Broadway,,South Boston,MA,02127,06,"505 Tremont Street, Unit 610",,Boston,MA,02116,20898.0,42.33526950458853,-71.0456304702192
4394,V481935,2020-01-17 14:18:32,Closed,102.8,Maintenance,296,,Shawmut,AV,Roxbury,MA,02118,03,"296 Shawmut Avenue, Unit 1",,BOSTON,MA,02118,126142.0,42.34259353653718,-71.06950450741388
4395,V481916,2020-01-17 12:40:09,Closed,116.2,Unsafe and Dangerous,123,,Intervale,ST,Dorchester,MA,02121,14,57 County Road,,Chelsea,MA,02150,78714.0,42.30985054828677,-71.07607059550965
4396,V481868,2020-01-17 09:16:33,Closed,107.4,Failed to comply w permit term,682,,Blue Hill,AV,Dorchester,MA,02121,14,344 TALBOT AVENUE,,DORCHESTER,MA,02124,16527.0,42.30094956201505,-71.08551063676572
4397,V481862,2020-01-17 09:02:43,Closed,116.1,Unsafe and Dangerous,37,,Mountain,AV,Dorchester,MA,02124,14,37 MOUNTAIN AV,,BOSTON,MA,02124,99093.0,42.28535956336781,-71.08568067173925
4398,V481807,2020-01-16 15:01:04,Closed,107.4,Failed to comply w permit term,233,,Columbia,RD,Dorchester,MA,02121,14,233 COLUMBIA RD,,MA,DORCHESTER,02121,35188.0,42.30749954770409,-71.07541059956039
4399,V481786,2020-01-16 12:58:03,Closed,102.8,Maintenance,65,,Chestnut,ST,Charlestown,MA,02129,02,65 CHESTNUT ST,,CHARLESTOWN,MA,02129,31616.0,42.37600151957009,-71.05931541027952
4400,V481618,2020-01-15 14:11:59,Closed,105.1,Failure to Obtain Permit,305,,Beacon,ST,Boston,MA,02116,05,61 CONCOLOR AVE,,NEWTON,MA,02458,10910.0,42.35271955087495,-71.08162051210114
4401,V481578,2020-01-15 11:51:07,Closed,102.8,Maintenance,37,,Wales,ST,Dorchester,MA,02124,14,529 MAIN ST STE 100,,CHARLESTOWN,MA,02129,141575.0,42.29639556701808,-71.08469438904933
4402,V481527,2020-01-15 10:29:28,Closed,116.1,Unsafe and Dangerous,9,,Adams,ST,Charlestown,MA,02129,02,9 ADAMS ST,,CHARLESTOWN,MA,02129,330.0,42.3745565197859,-71.05942741372165
4403,V481493,2020-01-15 09:15:13,Closed,105.1,Failure to Obtain Permit,1615,,Dorchester,AV,Dorchester,MA,02124,16,1615 DORCHESTER AV,,DORCHESTER,MA,02122,48360.0,42.29544552938142,-71.06174159476005
4404,V481486,2020-01-15 08:55:12,Closed,105.1,Failure to Obtain Permit,149,,Howard,AV,Dorchester,MA,02125,13,149 HOWARD AV,,BOSTON,MA,02125,75508.0,42.31531954725282,-71.07565058143724
4405,V481483,2020-01-15 08:50:13,Closed,116.1,Unsafe and Dangerous,116,,Chandler,ST,Boston,MA,02116,04,"84 State Street, Suite 820",,BOSTON,MA,02109,28652.0,42.3460495416463,-71.07376050849375
4406,V447492,2020-01-14 14:42:21,Open,105.1,Failure to Obtain Permit,967,,Blue Hill,AV,Dorchester,MA,02124,14,8 RILL STREET,,DORCHESTER,MA,02125,16611.0,42.29140956863141,-71.08947066654852
4407,V473163,2020-01-14 14:31:58,Closed,116.2,Unsafe and Dangerous,33,35,Dewey,ST,Dorchester,MA,02125,13,Property Mgnt Network Unlimited,42 Monadnock St,Dorchester,MA,02125,347587.0,42.31654629752544,-71.076357002582
4408,V442879,2020-01-14 14:29:28,Closed,1001.3.2,Testing & Certification,37,,Joy,ST,Boston,MA,02114,03,41 West Main Street/P.O. Box 468,,Ayer,MA,01432,80138.0,42.35962952902391,-71.06488045830689
4409,V442877,2020-01-14 12:31:41,Closed,116.1,Unsafe and Dangerous,37,,Joy,ST,Boston,MA,02114,03,41 West Main Street/P.O. Box 468,,Ayer,MA,01432,80138.0,42.35962952902391,-71.06488045830689
4410,V481253,2020-01-13 13:46:59,Closed,105.1,Failure to Obtain Permit,67,73,Harvard,AV,Allston,MA,02134,21,"Anwar Faisal, Manager",1249 Beacon St,Brookline,MA,02446,70394.0,42.35393961696982,-71.13249062373819
4411,V481209,2020-01-13 11:41:27,Closed,116.1,Unsafe and Dangerous,580,,Metropolitan,AV,Hyde Park,MA,02136,18,6 Morgan Road,,Mansfield,MA,02048,94959.0,42.266399611200335,-71.11796078761688
4412,V481168,2020-01-13 10:52:54,Closed,102.8,Maintenance,5,7,Bostonia,AV,Brighton,MA,02135,22,31 Atkins St,,BRIGHTON,MA,02135,17206.0,42.3486766652566,-71.1686957158033
4413,V481145,2020-01-13 10:33:41,Closed,102.8,Maintenance,5,7,Bostonia,AV,Brighton,MA,02135,22,31 Atkins St,,BRIGHTON,MA,02135,17206.0,42.3486766652566,-71.1686957158033
4414,V474914,2020-01-10 11:14:52,Closed,102.8,Maintenance,75,75B,Chestnut,ST,Boston,MA,02108,05,C/O BEACON SERVICES,671/2 CHESTNUT STREET,BOSTON,MA,02108,31471.0,42.35689753683097,-71.07097147833976
4415,V465456,2020-01-10 11:13:07,Closed,105.1,Failure to Obtain Permit,24,,Mount Vernon,ST,Boston,MA,02108,05,89 Winchester Street,,Brookline,MA,02446,98544.0,42.35819952958633,-71.06542046329166
4416,V473284,2020-01-10 11:11:00,Closed,105.1,Failure to Obtain Permit,255,,Newbury,ST,Boston,MA,02116,05,235 NEWBURY ST,,BOSTON,MA,02116,101471.0,42.349679553869024,-71.08305052147682
4417,V465505,2020-01-10 10:53:05,Closed,107.4,Failed to comply w permit term,271,,Beacon,ST,Boston,MA,02116,05,52 WALNUT STREET,,NEEDHAM,MA,02492,10721.0,42.3531795488836,-71.07986050638242
4418,V480900,2020-01-09 12:46:56,Open,105.1,Failure to Obtain Permit,66,68,Wrentham,ST,Dorchester,MA,02124,16,66 Wrentham St,,Dorchester,MA,02124,153019.0,42.2884195284709,-71.06015060732534
4419,V480888,2020-01-09 12:26:02,Closed,102.8,Maintenance,316,,Belgrade,AV,Roslindale,MA,02131,20,316 belgrade ave,,roslindale,MA,02131,13655.0,42.28587964632108,-71.14448080229131
4420,V479570,2020-01-07 14:21:28,Closed,116.2,Unsafe and Dangerous,128,,Newbury,ST,Boston,MA,02116,05,"110 NEWBURY ST, SUITE 3F",,BOSTON,MA,02116,101338.0,42.35095754425959,-71.07652650363283
4421,V472484,2020-01-07 11:26:58,Closed,105.1,Failure to Obtain Permit,844,,Morton,ST,Dorchester,MA,02124,14,844 MORTON STREET REALTY  TRUST,63 FOREST ST,CHESTNUT HILL,MA,02467,97811.0,42.281450952325,-71.08642317499162
4422,V470709,2020-01-07 11:22:09,Closed,102.8,Maintenance,258,262,Washington,ST,Dorchester,MA,02121,14,89 SOUTH STREET,,BOSTON,MA,02111,146005.0,42.30161800265064,-71.0766420404839
4423,V479519,2020-01-07 11:02:48,Closed,116.1,Unsafe and Dangerous,171,171A,Maverick,ST,East Boston,MA,02128,01,10 Prescott St,,East Boston,MA,02128,92966.0,42.36931949250296,-71.03742037588492
4424,V459460,2020-01-07 10:58:30,Open,105.1,Failure to Obtain Permit,627,,Morton,ST,Mattapan,MA,02126,14,627 MORTON STREET,,MATTAPAN,MA,02126,97738.0,42.286089574906605,-71.0936306885291
4425,V442591,2020-01-07 10:51:07,Closed,116.1,Unsafe and Dangerous,627,,Morton,ST,Mattapan,MA,02126,14,627 MORTON STREET,,MATTAPAN,MA,02126,97738.0,42.286089574906605,-71.0936306885291
4426,V453409,2020-01-07 10:40:46,Closed,116.2,Unsafe and Dangerous,67,,Lawrence,AV,Dorchester,MA,02121,14,122 Grant Street,,Leominster,MA,01453,344487.0,42.31160293266558,-71.07659993377747
4427,V479503,2020-01-07 10:25:18,Closed,116.1,Unsafe and Dangerous,151,,Brookline,ST,Roxbury,MA,02118,04,"90 Canal St, 5th Floor",,Boston,MA,02114,171485.0,42.34224079520069,-71.07542857754433
4428,V470045,2020-01-07 10:06:50,Closed,116.1,Unsafe and Dangerous,6,,Kingsdale,ST,Dorchester,MA,02124,14,12 ERICSSON ST 3RD FL,,DORCHESTER,MA,02122,81955.0,42.29516955470534,-71.07940063559327
4429,V465814,2020-01-07 09:24:09,Closed,105.1,Failure to Obtain Permit,124,,Devon,ST,Dorchester,MA,02121,14,"124 Devon St, 1st floor",,DORCHESTER,MA,02121,47542.0,42.30843954943632,-71.0770606001949
4430,V466798,2020-01-07 09:17:25,Closed,5103.1,Maintenance,107,,Devon,ST,Dorchester,MA,02121,14,107 DEVON ST,,DORCHESTER,MA,02121,47524.0,42.30862955107757,-71.0780606024308
4431,V459221,2020-01-07 09:06:39,Closed,116.1,Unsafe and Dangerous,60,,Goodale,RD,Mattapan,MA,02126,14,420 HARVARD ST,,DORCHESTER,MA,02124,65223.0,42.28375957587242,-71.09418069334774
4432,V433682,2020-01-07 09:03:24,Closed,107.4,Failed to comply w permit term,36,,Deering,RD,Mattapan,MA,02126,14,137 CROWN POINT DRIVE,,HYDE PARK,MA,02136,46954.0,42.284079574736246,-71.0933606909318
4433,V479309,2020-01-06 08:50:31,Closed,116.2,Unsafe and Dangerous,21,,Cobden,ST,Roxbury,MA,02119,11,21 COBDEN STREET,,BOSTON,MA,02119,34091.0,42.3173195727024,-71.09500062059294
4434,V479105,2020-01-02 15:00:50,Closed,102.8,Maintenance,1381,1383,Commonwealth,AV,Allston,MA,02134,21,"1 WASHNGTON STREET, Suite 400",,WELLESLEY,MA,02481,37443.0,42.34877962444039,-71.13733064611097
4435,V479099,2020-01-02 13:48:41,Closed,116.1,Unsafe and Dangerous,71,,Selden,ST,Mattapan,MA,02126,18,C/O JAMES E KEHOE TS,71 W SELDON STREET,BOSTON,MA,02126,125046.0,42.27838956458378,-71.08528068653538
4436,V479013,2020-01-02 11:57:02,Closed,901.2,Fire Protection Systems,378,380,Washington,ST,Brighton,MA,02135,22,"Syroos Sanieoff, Manager",1477 Beacon St,BROOKLINE,MA,02446,143531.0,42.3489823302011,-71.15418479335413
4437,V479065,2020-01-02 11:38:49,Open,111.1,Certificate of Occupancy,7,,Carolina,AVE,Jamaica Plain,MA,02130,11,86 Arborway,,Jamaica Plain,MA,02130,26014.0,42.307559601150174,-71.11512068802385
4438,V479041,2020-01-02 09:59:48,Closed,105.1,Failure to Obtain Permit,14,16,Lesher,ST,Roslindale,MA,02131,19,14 LESHER STREET,,ROSLINDALE,MA,02131,85217.0,42.29260461422306,-71.12279473966905
